0.012695,0.469482,-0.070190,4.549618,11.389313,-7.206107,1443087262.008332,1
0.012695,0.469482,-0.068359,-17.984734,-0.610687,10.717557,1443087262.038253,1
0.012939,-0.500122,-0.068726,-2.015267,3.572519,-8.122137,1443087262.068290,1
0.013306,0.469727,-0.067505,0.458015,-5.557252,-14.534351,1443087262.098501,1
0.013062,0.469482,-0.070068,-8.580153,15.053435,11.053435,1443087262.157778,1
0.011963,0.468994,-0.068848,-9.496183,-6.045802,-13.832061,1443087262.158308,1
0.013550,0.469971,-0.071411,-11.786260,1.374046,8.152672,1443087262.188244,1
0.012085,-0.500122,-0.070801,1.557252,62.503819,8.122137,1443087262.248281,1
0.011108,0.469116,-0.068359,8.885496,1.190840,1.709924,1443087262.278211,1
0.009888,0.470581,-0.069702,-9.282443,-2.534351,2.687023,1443087262.308304,1
0.012329,0.469971,-0.069336,10.076336,-6.931298,5.435114,1443087262.338296,1
0.012085,-0.500732,-0.070068,0.427481,4.458015,5.709924,1443087262.368211,1
0.011108,0.469849,-0.070068,-2.351145,10.595420,-6.748092,1443087262.398250,1
0.011475,-0.496948,-0.069580,-6.412214,-1.190840,6.015267,1443087262.458065,1
0.013306,0.470215,-0.069214,2.778626,-6.381680,-12.122137,1443087262.488081,1
0.012939,-0.500244,-0.068604,4.946565,-7.053435,0.671756,1443087262.518120,1
0.013306,-0.497925,-0.072510,4.244275,10.687023,14.167939,1443087262.548255,1
0.011230,0.468872,-0.069702,-9.435115,-15.297709,21.770992,1443087262.578266,1
0.013062,0.470215,-0.070923,3.206107,2.534351,-0.732824,1443087262.608505,1
0.012817,-0.497681,-0.068604,10.076336,12.396947,2.503817,1443087262.668265,1
0.012207,-0.497681,-0.070557,-2.167939,16.305344,0.549618,1443087262.698291,1
0.011230,0.469971,-0.069458,-1.618321,61.068703,-1.587786,1443087262.758182,1
0.012695,0.469360,-0.069214,-1.618321,3.297710,-14.748092,1443087262.788037,1
0.011475,-0.497925,-0.068115,-6.259542,-5.404580,5.312977,1443087262.818293,1
0.014648,0.469971,-0.069702,3.328244,5.740458,1.954198,1443087262.848215,1
0.014282,0.469971,-0.067993,-9.954199,3.145038,1.435115,1443087262.878290,1
